Udate,Close,High,Low,Open,Volume,Field7,LDate,LTime,pCalcIndx
1441032060,146.9,147.0199,146.86,146.982,4081,,8/31/2015,42247.40347,42247.40347
1441032120,146.86,146.965,146.86,146.89,2680,,8/31/2015,42247.40417,42247.40417
1441032180,146.7801,146.88,146.7801,146.87,3254,,8/31/2015,42247.40486,42247.40486
1441032240,146.72,146.82,146.72,146.8,3200,,8/31/2015,42247.40556,42247.40556
1441032300,146.65,146.7398,146.63,146.7398,4292,,8/31/2015,42247.40625,42247.40625
1441032360,146.57,146.668,146.57,146.64,2300,,8/31/2015,42247.40694,42247.40694
1441032420,146.44,146.555,146.44,146.555,3359,,8/31/2015,42247.40764,42247.40764
1441032480,146.43,146.52,146.43,146.47,2596,,8/31/2015,42247.40833,42247.40833
1441032540,146.485,146.51,146.44,146.44,4710,,8/31/2015,42247.40903,42247.40903
1441032600,146.48,146.48,146.4,146.4101,2850,,8/31/2015,42247.40972,42247.40972
1441032660,146.425,146.55,146.41,146.49,6498,,8/31/2015,42247.41042,42247.41042
1441032720,146.47,146.51,146.4,146.41,5974,,8/31/2015,42247.41111,42247.41111
1441032780,146.414,146.48,146.414,146.46,3918,,8/31/2015,42247.41181,42247.41181
1441032840,146.53,146.53,146.45,146.45,1080,,8/31/2015,42247.4125,42247.4125
1441032900,146.6099,146.6099,146.51,146.55,7114,,8/31/2015,42247.41319,42247.41319
1441032960,146.6099,146.6099,146.56,146.58,2900,,8/31/2015,42247.41389,42247.41389
1441033020,146.62,146.63,146.57,146.61,6623,,8/31/2015,42247.41458,42247.41458
1441033080,146.5992,146.64,146.58,146.6,4000,,8/31/2015,42247.41528,42247.41528
1441033140,146.58,146.63,146.56,146.6293,6648,,8/31/2015,42247.41597,42247.41597
1441033200,146.56,146.6,146.51,146.57,9507,,8/31/2015,42247.41667,42247.41667
1441033260,146.55,146.58,146.54,146.56,3442,,8/31/2015,42247.41736,42247.41736
1441033320,146.455,146.555,146.42,146.54,7561,,8/31/2015,42247.41806,42247.41806
1441033380,146.39,146.42,146.345,146.42,7130,,8/31/2015,42247.41875,42247.41875
1441033440,146.38,146.38,146.31,146.37,4958,,8/31/2015,42247.41944,42247.41944
1441033500,146.37,146.4,146.35,146.37,2835,,8/31/2015,42247.42014,42247.42014
1441033560,146.4,146.4,146.35,146.3501,3200,,8/31/2015,42247.42083,42247.42083
1441033620,146.36,146.44,146.31,146.41,4305,,8/31/2015,42247.42153,42247.42153
1441033680,146.37,146.37,146.26,146.34,13096,,8/31/2015,42247.42222,42247.42222
1441033740,146.42,146.43,146.3501,146.3501,2700,,8/31/2015,42247.42292,42247.42292
1441033800,146.53,146.53,146.432,146.432,8366,,8/31/2015,42247.42361,42247.42361
1441033860,146.56,146.56,146.5,146.51,4203,,8/31/2015,42247.42431,42247.42431
1441033920,146.59,146.62,146.54,146.56,9313,,8/31/2015,42247.425,42247.425
1441033980,146.56,146.58,146.55,146.58,2074,,8/31/2015,42247.42569,42247.42569
1441034040,146.55,146.6,146.55,146.57,3365,,8/31/2015,42247.42639,42247.42639
1441034100,146.65,146.68,146.54,146.58,7300,,8/31/2015,42247.42708,42247.42708
1441034160,146.85,146.88,146.68,146.68,6308,,8/31/2015,42247.42778,42247.42778
1441034220,146.81,146.87,146.77,146.8616,7932,,8/31/2015,42247.42847,42247.42847
1441034280,146.8885,146.8885,146.8012,146.82,4500,,8/31/2015,42247.42917,42247.42917
1441034340,146.8,146.91,146.8,146.89,9128,,8/31/2015,42247.42986,42247.42986
1441034400,146.86,146.87,146.8,146.86,6748,,8/31/2015,42247.43056,42247.43056
1441034460,146.94,146.99,146.8605,146.8605,20372,,8/31/2015,42247.43125,42247.43125
1441034520,146.94,146.98,146.92,146.94,3500,,8/31/2015,42247.43194,42247.43194
1441034580,147.05,147.05,146.92,146.93,3900,,8/31/2015,42247.43264,42247.43264
1441034640,146.98,147.04,146.95,147.04,8448,,8/31/2015,42247.43333,42247.43333
1441034700,147.0401,147.05,146.93,146.9752,5586,,8/31/2015,42247.43403,42247.43403
1441034760,147.2,147.2,147.03,147.04,6720,,8/31/2015,42247.43472,42247.43472
1441034820,147.1698,147.21,147.15,147.21,3880,,8/31/2015,42247.43542,42247.43542
1441034880,147.2,147.29,147.16,147.21,14068,,8/31/2015,42247.43611,42247.43611
1441034940,147.15,147.22,147.15,147.18,5900,,8/31/2015,42247.43681,42247.43681
1441035000,147.0999,147.14,147.06,147.14,8822,,8/31/2015,42247.4375,42247.4375
1441035060,147.05,147.11,147.03,147.11,2647,,8/31/2015,42247.43819,42247.43819
1441035120,147.0012,147.05,147,147.05,12717,,8/31/2015,42247.43889,42247.43889
1441035180,146.96,147,146.94,146.96,2700,,8/31/2015,42247.43958,42247.43958
1441035240,146.871,146.95,146.87,146.95,2000,,8/31/2015,42247.44028,42247.44028
1441035300,146.92,146.94,146.87,146.9,6404,,8/31/2015,42247.44097,42247.44097
1441035360,146.92,146.9299,146.87,146.91,2880,,8/31/2015,42247.44167,42247.44167
1441035420,146.96,146.96,146.9599,146.96,886,,8/31/2015,42247.44236,42247.44236
1441035480,147.03,147.03,146.97,146.979,1860,,8/31/2015,42247.44306,42247.44306
1441035540,147.1,147.2,147.03,147.03,8159,,8/31/2015,42247.44375,42247.44375
1441035600,147.18,147.18,147.07,147.08,2800,,8/31/2015,42247.44444,42247.44444
1441035660,147.393,147.4,147.21,147.21,5840,,8/31/2015,42247.44514,42247.44514
1441035720,147.54,147.64,147.3658,147.3658,17580,,8/31/2015,42247.44583,42247.44583
1441035780,147.63,147.66,147.57,147.57,1400,,8/31/2015,42247.44653,42247.44653
1441035840,147.5884,147.65,147.57,147.65,3090,,8/31/2015,42247.44722,42247.44722
1441035900,147.59,147.63,147.52,147.5703,6023,,8/31/2015,42247.44792,42247.44792
1441035960,147.52,147.6,147.51,147.6,3664,,8/31/2015,42247.44861,42247.44861
1441036020,147.6,147.63,147.54,147.55,3100,,8/31/2015,42247.44931,42247.44931
1441036080,147.6,147.64,147.55,147.58,19290,,8/31/2015,42247.45,42247.45
1441036140,147.6975,147.72,147.58,147.6,26675,,8/31/2015,42247.45069,42247.45069
1441036200,147.8116,147.85,147.64,147.66,14477,,8/31/2015,42247.45139,42247.45139
1441036260,147.84,147.84,147.68,147.822,17135,,8/31/2015,42247.45208,42247.45208
1441036320,147.87,147.9,147.8,147.85,22667,,8/31/2015,42247.45278,42247.45278
1441036380,147.89,147.94,147.79,147.85,41764,,8/31/2015,42247.45347,42247.45347
1441036440,147.95,147.99,147.84,147.86,33030,,8/31/2015,42247.45417,42247.45417
1441036500,147.959,148,147.93,147.94,11591,,8/31/2015,42247.45486,42247.45486
1441036560,147.85,148,147.85,147.9599,21851,,8/31/2015,42247.45556,42247.45556
1441036620,147.83,147.91,147.78,147.895,14601,,8/31/2015,42247.45625,42247.45625
1441036680,147.9,147.91,147.82,147.82,3903,,8/31/2015,42247.45694,42247.45694
1441036740,147.79,147.86,147.73,147.86,3975,,8/31/2015,42247.45764,42247.45764
1441036800,147.9,147.92,147.8098,147.82,4880,,8/31/2015,42247.45833,42247.45833
1441036860,147.88,147.95,147.83,147.91,9700,,8/31/2015,42247.45903,42247.45903
1441036920,147.87,147.92,147.8,147.86,10432,,8/31/2015,42247.45972,42247.45972
1441036980,147.875,147.91,147.85,147.86,3594,,8/31/2015,42247.46042,42247.46042
1441037040,147.92,147.92,147.85,147.86,3465,,8/31/2015,42247.46111,42247.46111
1441037100,147.91,147.92,147.85,147.89,11508,,8/31/2015,42247.46181,42247.46181
1441037160,147.9,147.925,147.87,147.88,5006,,8/31/2015,42247.4625,42247.4625
1441037220,147.91,147.94,147.89,147.92,7076,,8/31/2015,42247.46319,42247.46319
1441037280,147.89,147.94,147.87,147.9,6255,,8/31/2015,42247.46389,42247.46389
1441037340,147.9,147.96,147.9,147.91,4100,,8/31/2015,42247.46458,42247.46458
1441037400,147.87,147.98,147.86,147.91,4729,,8/31/2015,42247.46528,42247.46528
1441037460,147.91,147.94,147.91,147.91,2986,,8/31/2015,42247.46597,42247.46597
1441037520,147.94,147.94,147.9,147.91,500,,8/31/2015,42247.46667,42247.46667
1441037580,147.9,147.92,147.88,147.91,1800,,8/31/2015,42247.46736,42247.46736
1441037640,147.9,147.97,147.88,147.95,3608,,8/31/2015,42247.46806,42247.46806
1441037700,147.93,147.9601,147.9001,147.9001,2475,,8/31/2015,42247.46875,42247.46875
1441037760,147.95,147.95,147.8801,147.93,5115,,8/31/2015,42247.46944,42247.46944
1441037820,147.91,147.95,147.9,147.95,4059,,8/31/2015,42247.47014,42247.47014
1441037880,147.986,147.986,147.91,147.91,4041,,8/31/2015,42247.47083,42247.47083
1441037940,148.04,148.07,147.99,147.99,6203,,8/31/2015,42247.47153,42247.47153
1441038000,148.07,148.0935,148.03,148.03,4985,,8/31/2015,42247.47222,42247.47222
1441038060,148.074,148.09,148.04,148.0721,3872,,8/31/2015,42247.47292,42247.47292
1441038120,148.0695,148.0996,148.06,148.07,800,,8/31/2015,42247.47361,42247.47361
1441038180,148.07,148.08,148.03,148.05,7600,,8/31/2015,42247.47431,42247.47431
1441038240,148.04,148.11,148.03,148.08,5807,,8/31/2015,42247.475,42247.475
1441038300,148.14,148.14,148.02,148.06,7200,,8/31/2015,42247.47569,42247.47569
1441038360,148.18,148.22,148.14,148.14,5170,,8/31/2015,42247.47639,42247.47639
1441038420,148.2,148.2,148.15,148.18,1400,,8/31/2015,42247.47708,42247.47708
1441038480,148.27,148.32,148.25,148.25,5245,,8/31/2015,42247.47778,42247.47778
1441038540,148.27,148.355,148.27,148.34,2870,,8/31/2015,42247.47847,42247.47847
1441038600,148.29,148.3,148.24,148.29,4733,,8/31/2015,42247.47917,42247.47917
1441038660,148.37,148.37,148.26,148.27,9120,,8/31/2015,42247.47986,42247.47986
1441038720,148.2717,148.37,148.26,148.35,19938,,8/31/2015,42247.48056,42247.48056
1441038780,148.37,148.37,148.27,148.27,44959,,8/31/2015,42247.48125,42247.48125
1441038840,148.31,148.35,148.25,148.34,18376,,8/31/2015,42247.48194,42247.48194
1441038900,148.26,148.29,148.23,148.29,7203,,8/31/2015,42247.48264,42247.48264
1441038960,148.24,148.3,148.2103,148.26,4740,,8/31/2015,42247.48333,42247.48333
1441039020,148.24,148.26,148.22,148.23,1660,,8/31/2015,42247.48403,42247.48403
1441039080,148.24,148.27,148.23,148.26,3407,,8/31/2015,42247.48472,42247.48472
1441039140,148.22,148.25,148.16,148.25,5900,,8/31/2015,42247.48542,42247.48542
1441039200,148.23,148.25,148.19,148.21,2215,,8/31/2015,42247.48611,42247.48611
1441039260,148.21,148.24,148.19,148.21,3435,,8/31/2015,42247.48681,42247.48681
1441039320,148.15,148.23,148.15,148.21,4615,,8/31/2015,42247.4875,42247.4875
1441039380,148.17,148.22,148.15,148.1501,5409,,8/31/2015,42247.48819,42247.48819
1441039440,148.25,148.25,148.17,148.19,1262,,8/31/2015,42247.48889,42247.48889
1441039500,148.29,148.29,148.25,148.25,1487,,8/31/2015,42247.48958,42247.48958
1441039560,148.3,148.31,148.27,148.2701,2452,,8/31/2015,42247.49028,42247.49028
1441039620,148.25,148.3,148.25,148.3,2952,,8/31/2015,42247.49097,42247.49097
1441039680,148.21,148.29,148.21,148.25,2975,,8/31/2015,42247.49167,42247.49167
1441039740,148.23,148.23,148.2,148.2,2400,,8/31/2015,42247.49236,42247.49236
1441039800,148.25,148.26,148.19,148.24,10549,,8/31/2015,42247.49306,42247.49306
1441039860,148.16,148.26,148.15,148.249,8137,,8/31/2015,42247.49375,42247.49375
1441039920,148.24,148.24,148.19,148.19,1564,,8/31/2015,42247.49444,42247.49444
1441039980,148.26,148.26,148.215,148.233,1422,,8/31/2015,42247.49514,42247.49514
1441040040,148.22,148.24,148.2101,148.23,1500,,8/31/2015,42247.49583,42247.49583
1441040100,148.35,148.36,148.21,148.21,3901,,8/31/2015,42247.49653,42247.49653
1441040160,148.31,148.32,148.29,148.32,2263,,8/31/2015,42247.49722,42247.49722
1441040220,148.28,148.31,148.25,148.31,2435,,8/31/2015,42247.49792,42247.49792
1441040280,148.275,148.3,148.26,148.29,1800,,8/31/2015,42247.49861,42247.49861
1441040340,148.24,148.27,148.2,148.27,4400,,8/31/2015,42247.49931,42247.49931
1441040400,148.21,148.26,148.19,148.25,3515,,8/31/2015,42247.5,42247.5
1441040460,148.2399,148.2399,148.19,148.19,2194,,8/31/2015,42247.50069,42247.50069
1441040520,148.23,148.24,148.22,148.22,1387,,8/31/2015,42247.50139,42247.50139
1441040580,148.16,148.215,148.15,148.215,2634,,8/31/2015,42247.50208,42247.50208
1441040640,148.17,148.198,148.1,148.14,4593,,8/31/2015,42247.50278,42247.50278
1441040700,148.15,148.16,148.13,148.1425,3768,,8/31/2015,42247.50347,42247.50347
1441040760,148.17,148.2,148.15,148.16,5731,,8/31/2015,42247.50417,42247.50417
1441040820,148.17,148.185,148.144,148.18,940,,8/31/2015,42247.50486,42247.50486
1441040880,148.202,148.202,148.15,148.15,1400,,8/31/2015,42247.50556,42247.50556
1441040940,148.19,148.2,148.15,148.16,3010,,8/31/2015,42247.50625,42247.50625
1441041000,148.18,148.21,148.18,148.19,2300,,8/31/2015,42247.50694,42247.50694
1441041060,148.21,148.24,148.17,148.18,3114,,8/31/2015,42247.50764,42247.50764
1441041120,148.17,148.21,148.16,148.21,2055,,8/31/2015,42247.50833,42247.50833
1441041180,148.18,148.1824,148.16,148.1824,1485,,8/31/2015,42247.50903,42247.50903
1441041240,148.152,148.16,148.13,148.16,2900,,8/31/2015,42247.50972,42247.50972
1441041300,148.14,148.16,148.14,148.15,600,,8/31/2015,42247.51042,42247.51042
1441041360,148.16,148.16,148.14,148.14,2055,,8/31/2015,42247.51111,42247.51111
1441041420,148.1,148.1592,148.1,148.1592,2154,,8/31/2015,42247.51181,42247.51181
1441041480,148.11,148.11,148.05,148.09,2050,,8/31/2015,42247.5125,42247.5125
1441041540,148.08,148.11,148.01,148.11,4659,,8/31/2015,42247.51319,42247.51319
1441041600,148.06,148.0744,148.01,148.0744,2596,,8/31/2015,42247.51389,42247.51389
1441041660,148.0299,148.0501,148.01,148.0501,1200,,8/31/2015,42247.51458,42247.51458
1441041720,147.94,148,147.91,148,1950,,8/31/2015,42247.51528,42247.51528
1441041780,147.82,147.92,147.77,147.92,7401,,8/31/2015,42247.51597,42247.51597
1441041840,147.83,147.85,147.79,147.85,1964,,8/31/2015,42247.51667,42247.51667
1441041900,147.79,147.81,147.76,147.77,1300,,8/31/2015,42247.51736,42247.51736
1441041960,147.8601,147.88,147.76,147.76,2472,,8/31/2015,42247.51806,42247.51806
1441042020,147.8501,147.86,147.8,147.86,2600,,8/31/2015,42247.51875,42247.51875
1441042080,147.8001,147.85,147.8,147.85,2410,,8/31/2015,42247.51944,42247.51944
1441042140,147.895,147.895,147.8,147.83,8712,,8/31/2015,42247.52014,42247.52014
1441042200,147.88,147.89,147.88,147.89,1001,,8/31/2015,42247.52083,42247.52083
1441042260,147.89,147.93,147.87,147.88,3500,,8/31/2015,42247.52153,42247.52153
1441042320,147.82,147.88,147.8,147.86,4883,,8/31/2015,42247.52222,42247.52222
1441042380,147.82,147.83,147.79,147.8,7961,,8/31/2015,42247.52292,42247.52292
1441042440,147.84,147.85,147.78,147.8,9531,,8/31/2015,42247.52361,42247.52361
1441042500,147.76,147.79,147.6701,147.77,6501,,8/31/2015,42247.52431,42247.52431
1441042560,147.82,147.82,147.72,147.78,3632,,8/31/2015,42247.525,42247.525
1441042620,147.76,147.81,147.76,147.81,3035,,8/31/2015,42247.52569,42247.52569
1441042680,147.79,147.79,147.742,147.76,2285,,8/31/2015,42247.52639,42247.52639
1441042740,147.795,147.83,147.77,147.78,2300,,8/31/2015,42247.52708,42247.52708
1441042800,147.78,147.78,147.76,147.78,1225,,8/31/2015,42247.52778,42247.52778
1441042860,147.72,147.76,147.68,147.76,4950,,8/31/2015,42247.52847,42247.52847
1441042920,147.73,147.7799,147.72,147.7375,1726,,8/31/2015,42247.52917,42247.52917
1441042980,147.84,147.87,147.721,147.721,3431,,8/31/2015,42247.52986,42247.52986
1441043040,147.87,147.9,147.83,147.83,1100,,8/31/2015,42247.53056,42247.53056
1441043100,147.9,147.92,147.8612,147.91,2700,,8/31/2015,42247.53125,42247.53125
1441043160,147.93,147.93,147.86,147.9,7400,,8/31/2015,42247.53194,42247.53194
1441043220,147.97,147.98,147.93,147.93,4244,,8/31/2015,42247.53264,42247.53264
1441043280,147.94,147.98,147.93,147.961,8880,,8/31/2015,42247.53333,42247.53333
1441043340,147.9299,147.94,147.9,147.92,1579,,8/31/2015,42247.53403,42247.53403
1441043400,147.9,147.92,147.87,147.89,9831,,8/31/2015,42247.53472,42247.53472
1441043460,147.9,147.95,147.84,147.89,9695,,8/31/2015,42247.53542,42247.53542
1441043520,147.94,148.03,147.9,147.9,4117,,8/31/2015,42247.53611,42247.53611
1441043580,147.9,147.98,147.9,147.97,1600,,8/31/2015,42247.53681,42247.53681
1441043640,147.97,147.975,147.89,147.94,3550,,8/31/2015,42247.5375,42247.5375
1441043700,147.99,147.99,147.95,147.955,700,,8/31/2015,42247.53819,42247.53819
1441043760,147.95,147.95,147.91,147.95,1500,,8/31/2015,42247.53889,42247.53889
1441043820,147.92,147.9599,147.89,147.9599,4069,,8/31/2015,42247.53958,42247.53958
1441043880,148,148.01,147.93,147.94,2050,,8/31/2015,42247.54028,42247.54028
1441043940,148.04,148.04,147.99,148.01,3700,,8/31/2015,42247.54097,42247.54097
1441044000,148.01,148.03,147.99,148.03,4879,,8/31/2015,42247.54167,42247.54167
1441044060,148.09,148.09,148.03,148.03,4797,,8/31/2015,42247.54236,42247.54236
1441044120,148.1,148.19,148.09,148.1,9047,,8/31/2015,42247.54306,42247.54306
1441044180,148.11,148.11,148.08,148.103,2567,,8/31/2015,42247.54375,42247.54375
1441044240,148.1183,148.1183,148.03,148.06,5100,,8/31/2015,42247.54444,42247.54444
1441044300,148.08,148.13,148.08,148.115,500,,8/31/2015,42247.54514,42247.54514
1441044360,148.045,148.05,148.01,148.03,3450,,8/31/2015,42247.54583,42247.54583
1441044420,147.92,148.0238,147.92,148.0238,4807,,8/31/2015,42247.54653,42247.54653
1441044480,147.88,147.94,147.88,147.92,5161,,8/31/2015,42247.54722,42247.54722
1441044540,147.8,147.92,147.78,147.91,5832,,8/31/2015,42247.54792,42247.54792
1441044600,147.78,147.83,147.77,147.8,3195,,8/31/2015,42247.54861,42247.54861
1441044660,147.69,147.76,147.67,147.76,6925,,8/31/2015,42247.54931,42247.54931
1441044720,147.57,147.71,147.57,147.7,7215,,8/31/2015,42247.55,42247.55
1441044780,147.57,147.629,147.56,147.59,4005,,8/31/2015,42247.55069,42247.55069
1441044840,147.61,147.64,147.55,147.576,7801,,8/31/2015,42247.55139,42247.55139
1441044900,147.58,147.63,147.57,147.57,2333,,8/31/2015,42247.55208,42247.55208
1441044960,147.5,147.55,147.5,147.55,3734,,8/31/2015,42247.55278,42247.55278
1441045020,147.56,147.56,147.47,147.48,3226,,8/31/2015,42247.55347,42247.55347
1441045080,147.65,147.65,147.49,147.58,2936,,8/31/2015,42247.55417,42247.55417
1441045140,147.6152,147.62,147.584,147.61,2035,,8/31/2015,42247.55486,42247.55486
1441045200,147.58,147.6,147.56,147.6,1500,,8/31/2015,42247.55556,42247.55556
1441045260,147.69,147.735,147.58,147.58,11226,,8/31/2015,42247.55625,42247.55625
1441045320,147.71,147.71,147.67,147.67,2727,,8/31/2015,42247.55694,42247.55694
1441045380,147.6804,147.6804,147.672,147.68,456,,8/31/2015,42247.55764,42247.55764
1441045440,147.72,147.72,147.67,147.69,1700,,8/31/2015,42247.55833,42247.55833
1441045500,147.78,147.78,147.69,147.71,6276,,8/31/2015,42247.55903,42247.55903
1441045560,147.7,147.75,147.69,147.75,3178,,8/31/2015,42247.55972,42247.55972
1441045620,147.71,147.72,147.66,147.69,3830,,8/31/2015,42247.56042,42247.56042
1441045680,147.67,147.74,147.66,147.67,2838,,8/31/2015,42247.56111,42247.56111
1441045740,147.73,147.77,147.7001,147.71,3635,,8/31/2015,42247.56181,42247.56181
1441045800,147.6902,147.75,147.66,147.75,4259,,8/31/2015,42247.5625,42247.5625
1441045860,147.65,147.69,147.62,147.69,3284,,8/31/2015,42247.56319,42247.56319
1441045920,147.72,147.74,147.66,147.66,3096,,8/31/2015,42247.56389,42247.56389
1441045980,147.7699,147.78,147.68,147.7,3517,,8/31/2015,42247.56458,42247.56458
1441046040,147.71,147.77,147.68,147.77,6300,,8/31/2015,42247.56528,42247.56528
1441046100,147.72,147.76,147.71,147.71,4344,,8/31/2015,42247.56597,42247.56597
1441046160,147.69,147.7201,147.66,147.713,2366,,8/31/2015,42247.56667,42247.56667
1441046220,147.69,147.73,147.69,147.69,1450,,8/31/2015,42247.56736,42247.56736
1441046280,147.66,147.69,147.62,147.69,6410,,8/31/2015,42247.56806,42247.56806
1441046340,147.601,147.65,147.6,147.65,1416,,8/31/2015,42247.56875,42247.56875
1441046400,147.56,147.59,147.5397,147.59,3927,,8/31/2015,42247.56944,42247.56944
1441046460,147.57,147.6,147.52,147.53,4650,,8/31/2015,42247.57014,42247.57014
1441046520,147.58,147.61,147.55,147.56,2800,,8/31/2015,42247.57083,42247.57083
1441046580,147.6201,147.66,147.5797,147.5797,3124,,8/31/2015,42247.57153,42247.57153
1441046640,147.63,147.63,147.58,147.62,5100,,8/31/2015,42247.57222,42247.57222
1441046700,147.5699,147.64,147.56,147.62,3655,,8/31/2015,42247.57292,42247.57292
1441046760,147.52,147.5828,147.52,147.56,4484,,8/31/2015,42247.57361,42247.57361
1441046820,147.55,147.55,147.48,147.5,5134,,8/31/2015,42247.57431,42247.57431
1441046880,147.51,147.54,147.47,147.5396,2650,,8/31/2015,42247.575,42247.575
1441046940,147.58,147.58,147.51,147.51,1404,,8/31/2015,42247.57569,42247.57569
1441047000,147.46,147.59,147.46,147.56,14233,,8/31/2015,42247.57639,42247.57639
1441047060,147.42,147.5,147.42,147.46,6538,,8/31/2015,42247.57708,42247.57708
1441047120,147.43,147.5,147.41,147.46,4235,,8/31/2015,42247.57778,42247.57778
1441047180,147.44,147.49,147.38,147.43,8285,,8/31/2015,42247.57847,42247.57847
1441047240,147.51,147.52,147.4365,147.44,6184,,8/31/2015,42247.57917,42247.57917
1441047300,147.465,147.53,147.45,147.48,7279,,8/31/2015,42247.57986,42247.57986
1441047360,147.39,147.49,147.39,147.46,10381,,8/31/2015,42247.58056,42247.58056
1441047420,147.39,147.41,147.35,147.37,10171,,8/31/2015,42247.58125,42247.58125
1441047480,147.44,147.45,147.41,147.41,5680,,8/31/2015,42247.58194,42247.58194
1441047540,147.49,147.49,147.42,147.42,2774,,8/31/2015,42247.58264,42247.58264
1441047600,147.51,147.53,147.47,147.48,4428,,8/31/2015,42247.58333,42247.58333
1441047660,147.57,147.57,147.5,147.51,8480,,8/31/2015,42247.58403,42247.58403
1441047720,147.58,147.65,147.55,147.57,10163,,8/31/2015,42247.58472,42247.58472
1441047780,147.58,147.6508,147.56,147.58,15469,,8/31/2015,42247.58542,42247.58542
1441047840,147.5556,147.61,147.54,147.58,7609,,8/31/2015,42247.58611,42247.58611
1441047900,147.53,147.5404,147.52,147.54,6970,,8/31/2015,42247.58681,42247.58681
1441047960,147.5699,147.57,147.5,147.52,6954,,8/31/2015,42247.5875,42247.5875
1441048020,147.63,147.63,147.56,147.57,5416,,8/31/2015,42247.58819,42247.58819
1441048080,147.74,147.76,147.64,147.64,11002,,8/31/2015,42247.58889,42247.58889
1441048140,147.81,147.87,147.76,147.76,19936,,8/31/2015,42247.58958,42247.58958
1441048200,147.84,147.86,147.81,147.82,8257,,8/31/2015,42247.59028,42247.59028
1441048260,147.8,147.84,147.79,147.82,6700,,8/31/2015,42247.59097,42247.59097
1441048320,147.73,147.8,147.71,147.795,18402,,8/31/2015,42247.59167,42247.59167
1441048380,147.75,147.78,147.71,147.71,11330,,8/31/2015,42247.59236,42247.59236
1441048440,147.76,147.76,147.69,147.75,9794,,8/31/2015,42247.59306,42247.59306
1441048500,147.73,147.77,147.71,147.76,5020,,8/31/2015,42247.59375,42247.59375
1441048560,147.67,147.73,147.66,147.73,5625,,8/31/2015,42247.59444,42247.59444
1441048620,147.69,147.72,147.66,147.6605,3677,,8/31/2015,42247.59514,42247.59514
1441048680,147.57,147.68,147.5301,147.68,11457,,8/31/2015,42247.59583,42247.59583
1441048740,147.57,147.59,147.55,147.59,4100,,8/31/2015,42247.59653,42247.59653
1441048800,147.51,147.6,147.51,147.56,6313,,8/31/2015,42247.59722,42247.59722
1441048860,147.49,147.56,147.47,147.47,7708,,8/31/2015,42247.59792,42247.59792
1441048920,147.47,147.54,147.45,147.48,5452,,8/31/2015,42247.59861,42247.59861
1441048980,147.52,147.53,147.48,147.48,3600,,8/31/2015,42247.59931,42247.59931
1441049040,147.56,147.57,147.48,147.51,7049,,8/31/2015,42247.6,42247.6
1441049100,147.71,147.72,147.566,147.57,9393,,8/31/2015,42247.60069,42247.60069
1441049160,147.73,147.74,147.67,147.69,5005,,8/31/2015,42247.60139,42247.60139
1441049220,147.695,147.76,147.68,147.7399,11035,,8/31/2015,42247.60208,42247.60208
1441049280,147.59,147.68,147.56,147.68,10170,,8/31/2015,42247.60278,42247.60278
1441049340,147.535,147.63,147.52,147.595,10285,,8/31/2015,42247.60347,42247.60347
1441049400,147.59,147.6,147.53,147.53,4545,,8/31/2015,42247.60417,42247.60417
1441049460,147.68,147.69,147.58,147.59,9304,,8/31/2015,42247.60486,42247.60486
1441049520,147.73,147.76,147.67,147.68,13170,,8/31/2015,42247.60556,42247.60556
1441049580,147.87,147.88,147.69,147.72,16086,,8/31/2015,42247.60625,42247.60625
1441049640,148.11,148.13,147.88,147.89,37804,,8/31/2015,42247.60694,42247.60694
1441049700,148,148.15,147.98,148.11,14033,,8/31/2015,42247.60764,42247.60764
1441049760,147.9,148.01,147.85,148.01,10296,,8/31/2015,42247.60833,42247.60833
1441049820,147.99,148.04,147.89,147.9,12639,,8/31/2015,42247.60903,42247.60903
1441049880,148.025,148.04,147.95,147.97,11827,,8/31/2015,42247.60972,42247.60972
1441049940,147.98,148.06,147.98,148.03,6613,,8/31/2015,42247.61042,42247.61042
1441050000,147.88,147.99,147.87,147.98,18218,,8/31/2015,42247.61111,42247.61111
1441050060,147.99,148,147.8801,147.89,9222,,8/31/2015,42247.61181,42247.61181
1441050120,148.07,148.12,147.99,147.99,15502,,8/31/2015,42247.6125,42247.6125
1441050180,148.05,148.12,148.02,148.098,18506,,8/31/2015,42247.61319,42247.61319
1441050240,148.02,148.07,147.99,148.05,11550,,8/31/2015,42247.61389,42247.61389
1441050300,148.25,148.29,148.04,148.0595,42712,,8/31/2015,42247.61458,42247.61458
1441050360,148.24,148.27,148.11,148.27,22516,,8/31/2015,42247.61528,42247.61528
1441050420,148.34,148.39,148.24,148.24,27691,,8/31/2015,42247.61597,42247.61597
1441050480,148.25,148.4,148.25,148.34,23432,,8/31/2015,42247.61667,42247.61667
1441050540,148.2,148.305,148.13,148.26,17984,,8/31/2015,42247.61736,42247.61736
1441050600,148.17,148.23,148.15,148.2,15759,,8/31/2015,42247.61806,42247.61806
1441050660,148.18,148.22,148.11,148.1982,24652,,8/31/2015,42247.61875,42247.61875
1441050720,148.12,148.17,148.04,148.17,16080,,8/31/2015,42247.61944,42247.61944
1441050780,148.09,148.16,148.065,148.12,19732,,8/31/2015,42247.62014,42247.62014
1441050840,148.12,148.13,148.05,148.1,19370,,8/31/2015,42247.62083,42247.62083
1441050900,148.19,148.2,148.12,148.13,20114,,8/31/2015,42247.62153,42247.62153
